timestamp,address,rssi
1659313297917,50:d0:9a:e3:43:6a,-16
1659313297951,50:d0:9a:e3:43:6a,-17
1659313297971,50:d0:9a:e3:43:6a,-17
1659313298027,50:d0:9a:e3:43:6a,-17
1659313298049,50:d0:9a:e3:43:6a,-17
1659313298068,50:d0:9a:e3:43:6a,-17
1659313298098,50:d0:9a:e3:43:6a,-17
1659313298130,50:d0:9a:e3:43:6a,-17
1659313298151,50:d0:9a:e3:43:6a,-17
1659313298172,50:d0:9a:e3:43:6a,-17
1659313298194,50:d0:9a:e3:43:6a,-17
1659313298222,50:d0:9a:e3:43:6a,-17
1659313298253,50:d0:9a:e3:43:6a,-17
1659313298298,50:d0:9a:e3:43:6a,-17
1659313298355,50:d0:9a:e3:43:6a,-17
1659313298487,50:d0:9a:e3:43:6a,-17
1659313298509,50:d0:9a:e3:43:6a,-17
1659313298558,50:d0:9a:e3:43:6a,-17
1659313298584,50:d0:9a:e3:43:6a,-17
1659313298639,50:d0:9a:e3:43:6a,-17
1659313298689,50:d0:9a:e3:43:6a,-17
1659313298734,50:d0:9a:e3:43:6a,-17
1659313298763,50:d0:9a:e3:43:6a,-17
1659313298785,50:d0:9a:e3:43:6a,-17
1659313298842,50:d0:9a:e3:43:6a,-16
1659313298864,50:d0:9a:e3:43:6a,-17
1659313298891,50:d0:9a:e3:43:6a,-17
1659313298912,50:d0:9a:e3:43:6a,-17
1659313298951,50:d0:9a:e3:43:6a,-16
1659313298971,50:d0:9a:e3:43:6a,-17
1659313299002,50:d0:9a:e3:43:6a,-17
1659313299048,50:d0:9a:e3:43:6a,-16
1659313299070,50:d0:9a:e3:43:6a,-17
1659313299102,50:d0:9a:e3:43:6a,-17
1659313299133,50:d0:9a:e3:43:6a,-17
1659313299160,50:d0:9a:e3:43:6a,-17
1659313299188,50:d0:9a:e3:43:6a,-16
1659313299204,50:d0:9a:e3:43:6a,-17
1659313299230,50:d0:9a:e3:43:6a,-17
1659313299276,50:d0:9a:e3:43:6a,-17
1659313299329,50:d0:9a:e3:43:6a,-16
1659313299347,50:d0:9a:e3:43:6a,-17
1659313299369,50:d0:9a:e3:43:6a,-17
1659313299422,50:d0:9a:e3:43:6a,-16
1659313299473,50:d0:9a:e3:43:6a,-17
1659313299502,50:d0:9a:e3:43:6a,-16
1659313299533,50:d0:9a:e3:43:6a,-16
1659313299554,50:d0:9a:e3:43:6a,-17
1659313299572,50:d0:9a:e3:43:6a,-17
1659313299605,50:d0:9a:e3:43:6a,-16
1659313299626,50:d0:9a:e3:43:6a,-17
1659313299656,50:d0:9a:e3:43:6a,-17
1659313299677,50:d0:9a:e3:43:6a,-16
1659313299789,50:d0:9a:e3:43:6a,-17
1659313299814,50:d0:9a:e3:43:6a,-16
1659313299841,50:d0:9a:e3:43:6a,-16
1659313299882,50:d0:9a:e3:43:6a,-17
1659313299914,50:d0:9a:e3:43:6a,-17
1659313299965,50:d0:9a:e3:43:6a,-16
1659313299999,50:d0:9a:e3:43:6a,-16
1659313300023,50:d0:9a:e3:43:6a,-17
1659313300050,50:d0:9a:e3:43:6a,-17
1659313300083,50:d0:9a:e3:43:6a,-17
1659313300112,50:d0:9a:e3:43:6a,-16
1659313300170,50:d0:9a:e3:43:6a,-17
1659313300205,50:d0:9a:e3:43:6a,-16
1659313300222,50:d0:9a:e3:43:6a,-16
1659313300281,50:d0:9a:e3:43:6a,-16
1659313300303,50:d0:9a:e3:43:6a,-16
1659313300330,50:d0:9a:e3:43:6a,-16
1659313300354,50:d0:9a:e3:43:6a,-17
1659313300378,50:d0:9a:e3:43:6a,-16
1659313300436,50:d0:9a:e3:43:6a,-16
1659313300460,50:d0:9a:e3:43:6a,-17
1659313300482,50:d0:9a:e3:43:6a,-17
1659313300509,50:d0:9a:e3:43:6a,-16
1659313300536,50:d0:9a:e3:43:6a,-16
1659313300592,50:d0:9a:e3:43:6a,-17
1659313300638,50:d0:9a:e3:43:6a,-17
1659313300664,50:d0:9a:e3:43:6a,-17
1659313300719,50:d0:9a:e3:43:6a,-16
1659313300742,50:d0:9a:e3:43:6a,-17
1659313300762,50:d0:9a:e3:43:6a,-17
1659313301070,50:d0:9a:e3:43:6a,-17
1659313301094,50:d0:9a:e3:43:6a,-18
1659313301147,50:d0:9a:e3:43:6a,-18
1659313301243,50:d0:9a:e3:43:6a,-20
1659313301299,50:d0:9a:e3:43:6a,-20
1659313301327,50:d0:9a:e3:43:6a,-20
1659313301616,50:d0:9a:e3:43:6a,-21
1659313301646,50:d0:9a:e3:43:6a,-20
1659313301673,50:d0:9a:e3:43:6a,-20
1659313301695,50:d0:9a:e3:43:6a,-20
1659313301765,50:d0:9a:e3:43:6a,-21
1659313301791,50:d0:9a:e3:43:6a,-19
1659313301844,50:d0:9a:e3:43:6a,-19
1659313301868,50:d0:9a:e3:43:6a,-20
1659313301962,50:d0:9a:e3:43:6a,-19
1659313301990,50:d0:9a:e3:43:6a,-19
1659313302014,50:d0:9a:e3:43:6a,-19
1659313302063,50:d0:9a:e3:43:6a,-19
1659313302355,50:d0:9a:e3:43:6a,-19
1659313302428,50:d0:9a:e3:43:6a,-18
1659313302443,50:d0:9a:e3:43:6a,-18
1659313302471,50:d0:9a:e3:43:6a,-18
1659313302500,50:d0:9a:e3:43:6a,-18
1659313302529,50:d0:9a:e3:43:6a,-18
1659313302666,50:d0:9a:e3:43:6a,-18
1659313302694,50:d0:9a:e3:43:6a,-19
1659313302718,50:d0:9a:e3:43:6a,-18
1659313302748,50:d0:9a:e3:43:6a,-18
1659313302769,50:d0:9a:e3:43:6a,-18
1659313302800,50:d0:9a:e3:43:6a,-19
1659313302828,50:d0:9a:e3:43:6a,-19
1659313302957,50:d0:9a:e3:43:6a,-18
1659313302999,50:d0:9a:e3:43:6a,-18
1659313303089,50:d0:9a:e3:43:6a,-18
1659313303111,50:d0:9a:e3:43:6a,-18
1659313303153,50:d0:9a:e3:43:6a,-18
1659313303182,50:d0:9a:e3:43:6a,-19
1659313303214,50:d0:9a:e3:43:6a,-19
1659313303264,50:d0:9a:e3:43:6a,-18
1659313303290,50:d0:9a:e3:43:6a,-19
1659313303318,50:d0:9a:e3:43:6a,-19
1659313303335,50:d0:9a:e3:43:6a,-18
1659313303425,50:d0:9a:e3:43:6a,-19
1659313303444,50:d0:9a:e3:43:6a,-18
1659313303471,50:d0:9a:e3:43:6a,-18
1659313303491,50:d0:9a:e3:43:6a,-19
1659313303512,50:d0:9a:e3:43:6a,-18
1659313303542,50:d0:9a:e3:43:6a,-18
1659313303570,50:d0:9a:e3:43:6a,-18
1659313303593,50:d0:9a:e3:43:6a,-19
1659313303620,50:d0:9a:e3:43:6a,-19
1659313303647,50:d0:9a:e3:43:6a,-18
1659313303673,50:d0:9a:e3:43:6a,-18
1659313303698,50:d0:9a:e3:43:6a,-19
1659313303713,50:d0:9a:e3:43:6a,-18
1659313303739,50:d0:9a:e3:43:6a,-18
1659313303769,50:d0:9a:e3:43:6a,-18
1659313303794,50:d0:9a:e3:43:6a,-19
1659313303815,50:d0:9a:e3:43:6a,-18
1659313303861,50:d0:9a:e3:43:6a,-19
1659313303881,50:d0:9a:e3:43:6a,-18
1659313303906,50:d0:9a:e3:43:6a,-18
1659313303928,50:d0:9a:e3:43:6a,-19
1659313303945,50:d0:9a:e3:43:6a,-18
1659313303994,50:d0:9a:e3:43:6a,-19
1659313304024,50:d0:9a:e3:43:6a,-19
1659313304052,50:d0:9a:e3:43:6a,-18
1659313304106,50:d0:9a:e3:43:6a,-18
1659313304156,50:d0:9a:e3:43:6a,-18
1659313304212,50:d0:9a:e3:43:6a,-18
1659313304233,50:d0:9a:e3:43:6a,-19
1659313304261,50:d0:9a:e3:43:6a,-19
1659313304290,50:d0:9a:e3:43:6a,-18
1659313304314,50:d0:9a:e3:43:6a,-18
1659313304336,50:d0:9a:e3:43:6a,-19
1659313305186,50:d0:9a:e3:43:6a,-19
1659313305209,50:d0:9a:e3:43:6a,-19
1659313305266,50:d0:9a:e3:43:6a,-18
1659313305292,50:d0:9a:e3:43:6a,-19
1659313305423,50:d0:9a:e3:43:6a,-19
1659313305453,50:d0:9a:e3:43:6a,-19
1659313305501,50:d0:9a:e3:43:6a,-19
1659313305521,50:d0:9a:e3:43:6a,-20
1659313305551,50:d0:9a:e3:43:6a,-19
1659313305579,50:d0:9a:e3:43:6a,-19
1659313305601,50:d0:9a:e3:43:6a,-19
1659313305624,50:d0:9a:e3:43:6a,-20
1659313305640,50:d0:9a:e3:43:6a,-19
1659313305747,50:d0:9a:e3:43:6a,-19
1659313305771,50:d0:9a:e3:43:6a,-19
1659313305795,50:d0:9a:e3:43:6a,-19
1659313305820,50:d0:9a:e3:43:6a,-19
1659313305873,50:d0:9a:e3:43:6a,-19
1659313305897,50:d0:9a:e3:43:6a,-20
1659313305923,50:d0:9a:e3:43:6a,-19
1659313305973,50:d0:9a:e3:43:6a,-20
1659313305986,50:d0:9a:e3:43:6a,-19
1659313306012,50:d0:9a:e3:43:6a,-19
1659313306039,50:d0:9a:e3:43:6a,-20
1659313306063,50:d0:9a:e3:43:6a,-19
1659313306111,50:d0:9a:e3:43:6a,-20
1659313306132,50:d0:9a:e3:43:6a,-19
1659313306166,50:d0:9a:e3:43:6a,-19
1659313306229,50:d0:9a:e3:43:6a,-19
1659313306287,50:d0:9a:e3:43:6a,-19
1659313306311,50:d0:9a:e3:43:6a,-20
1659313306420,50:d0:9a:e3:43:6a,-20
1659313306446,50:d0:9a:e3:43:6a,-19
1659313306471,50:d0:9a:e3:43:6a,-19
1659313306528,50:d0:9a:e3:43:6a,-19
1659313306546,50:d0:9a:e3:43:6a,-19
1659313306609,50:d0:9a:e3:43:6a,-19
1659313306637,50:d0:9a:e3:43:6a,-19
1659313306657,50:d0:9a:e3:43:6a,-19
1659313306688,50:d0:9a:e3:43:6a,-19
1659313306715,50:d0:9a:e3:43:6a,-19
1659313306736,50:d0:9a:e3:43:6a,-20
1659313306908,50:d0:9a:e3:43:6a,-19
1659313306938,50:d0:9a:e3:43:6a,-19
1659313306967,50:d0:9a:e3:43:6a,-19
1659313306994,50:d0:9a:e3:43:6a,-19
1659313307021,50:d0:9a:e3:43:6a,-19
1659313307049,50:d0:9a:e3:43:6a,-20
1659313307077,50:d0:9a:e3:43:6a,-19
1659313307101,50:d0:9a:e3:43:6a,-19
1659313307121,50:d0:9a:e3:43:6a,-20
1659313307154,50:d0:9a:e3:43:6a,-20
1659313307170,50:d0:9a:e3:43:6a,-19
1659313307203,50:d0:9a:e3:43:6a,-19
1659313307272,50:d0:9a:e3:43:6a,-19
1659313307303,50:d0:9a:e3:43:6a,-19
1659313307330,50:d0:9a:e3:43:6a,-20
1659313307354,50:d0:9a:e3:43:6a,-19
1659313307400,50:d0:9a:e3:43:6a,-20
1659313307430,50:d0:9a:e3:43:6a,-20
1659313307562,50:d0:9a:e3:43:6a,-19
1659313307577,50:d0:9a:e3:43:6a,-20
1659313307592,50:d0:9a:e3:43:6a,-19
1659313308136,50:d0:9a:e3:43:6a,-20
1659313308158,50:d0:9a:e3:43:6a,-19
1659313308211,50:d0:9a:e3:43:6a,-20
1659313308229,50:d0:9a:e3:43:6a,-19
1659313308266,50:d0:9a:e3:43:6a,-19
1659313308286,50:d0:9a:e3:43:6a,-19
1659313308440,50:d0:9a:e3:43:6a,-20
1659313308489,50:d0:9a:e3:43:6a,-19
1659313308514,50:d0:9a:e3:43:6a,-20
1659313308539,50:d0:9a:e3:43:6a,-19
1659313308558,50:d0:9a:e3:43:6a,-21
1659313308875,50:d0:9a:e3:43:6a,-21
1659313308893,50:d0:9a:e3:43:6a,-21
1659313308915,50:d0:9a:e3:43:6a,-22
1659313308946,50:d0:9a:e3:43:6a,-22
1659313308968,50:d0:9a:e3:43:6a,-21
1659313309016,50:d0:9a:e3:43:6a,-22
1659313309037,50:d0:9a:e3:43:6a,-21
1659313309128,50:d0:9a:e3:43:6a,-21
1659313309158,50:d0:9a:e3:43:6a,-22
1659313309186,50:d0:9a:e3:43:6a,-22
1659313309208,50:d0:9a:e3:43:6a,-21
1659313309311,50:d0:9a:e3:43:6a,-21
1659313309364,50:d0:9a:e3:43:6a,-22
1659313309465,50:d0:9a:e3:43:6a,-22
1659313309486,50:d0:9a:e3:43:6a,-21
1659313309510,50:d0:9a:e3:43:6a,-21
1659313309597,50:d0:9a:e3:43:6a,-21
1659313309619,50:d0:9a:e3:43:6a,-21
1659313309646,50:d0:9a:e3:43:6a,-21
1659313309680,50:d0:9a:e3:43:6a,-22
1659313309694,50:d0:9a:e3:43:6a,-21
1659313309720,50:d0:9a:e3:43:6a,-21
1659313309750,50:d0:9a:e3:43:6a,-21
1659313309769,50:d0:9a:e3:43:6a,-21
1659313309799,50:d0:9a:e3:43:6a,-21
1659313309822,50:d0:9a:e3:43:6a,-21
1659313309849,50:d0:9a:e3:43:6a,-21
1659313309880,50:d0:9a:e3:43:6a,-21
1659313309925,50:d0:9a:e3:43:6a,-21
1659313309955,50:d0:9a:e3:43:6a,-20
1659313310046,50:d0:9a:e3:43:6a,-20
1659313310074,50:d0:9a:e3:43:6a,-21
1659313310106,50:d0:9a:e3:43:6a,-21
1659313310125,50:d0:9a:e3:43:6a,-20
1659313310159,50:d0:9a:e3:43:6a,-20
1659313310178,50:d0:9a:e3:43:6a,-20
1659313310199,50:d0:9a:e3:43:6a,-20
1659313310231,50:d0:9a:e3:43:6a,-20
1659313310256,50:d0:9a:e3:43:6a,-20
1659313310277,50:d0:9a:e3:43:6a,-20
1659313310304,50:d0:9a:e3:43:6a,-20
1659313310360,50:d0:9a:e3:43:6a,-20
1659313310390,50:d0:9a:e3:43:6a,-19
1659313310408,50:d0:9a:e3:43:6a,-20
1659313310644,50:d0:9a:e3:43:6a,-19
1659313310674,50:d0:9a:e3:43:6a,-19
1659313310702,50:d0:9a:e3:43:6a,-19
1659313310723,50:d0:9a:e3:43:6a,-20
1659313310769,50:d0:9a:e3:43:6a,-19
1659313310791,50:d0:9a:e3:43:6a,-20
1659313310844,50:d0:9a:e3:43:6a,-19
1659313310871,50:d0:9a:e3:43:6a,-19
1659313310899,50:d0:9a:e3:43:6a,-20
1659313310916,50:d0:9a:e3:43:6a,-19
1659313310946,50:d0:9a:e3:43:6a,-19
1659313310969,50:d0:9a:e3:43:6a,-20
1659313310994,50:d0:9a:e3:43:6a,-19
1659313311025,50:d0:9a:e3:43:6a,-19
1659313311047,50:d0:9a:e3:43:6a,-20
1659313311074,50:d0:9a:e3:43:6a,-20
1659313311122,50:d0:9a:e3:43:6a,-19
1659313311151,50:d0:9a:e3:43:6a,-19
1659313311175,50:d0:9a:e3:43:6a,-20
1659313311196,50:d0:9a:e3:43:6a,-19
1659313311228,50:d0:9a:e3:43:6a,-19
1659313311245,50:d0:9a:e3:43:6a,-19
1659313311279,50:d0:9a:e3:43:6a,-20
1659313311300,50:d0:9a:e3:43:6a,-19
1659313311354,50:d0:9a:e3:43:6a,-20
1659313311377,50:d0:9a:e3:43:6a,-21
1659313311401,50:d0:9a:e3:43:6a,-20
1659313311424,50:d0:9a:e3:43:6a,-19
1659313311476,50:d0:9a:e3:43:6a,-20
1659313311504,50:d0:9a:e3:43:6a,-20
1659313311531,50:d0:9a:e3:43:6a,-20
1659313311552,50:d0:9a:e3:43:6a,-21
1659313311576,50:d0:9a:e3:43:6a,-21
1659313311687,50:d0:9a:e3:43:6a,-21
1659313311709,50:d0:9a:e3:43:6a,-20
1659313311761,50:d0:9a:e3:43:6a,-20
1659313311780,50:d0:9a:e3:43:6a,-21
1659313311835,50:d0:9a:e3:43:6a,-21
1659313311886,50:d0:9a:e3:43:6a,-22
1659313311915,50:d0:9a:e3:43:6a,-22
1659313311968,50:d0:9a:e3:43:6a,-25
1659313311991,50:d0:9a:e3:43:6a,-24
1659313312039,50:d0:9a:e3:43:6a,-26
1659313312096,50:d0:9a:e3:43:6a,-26
1659313312120,50:d0:9a:e3:43:6a,-27
1659313312143,50:d0:9a:e3:43:6a,-28
1659313312169,50:d0:9a:e3:43:6a,-28
1659313312188,50:d0:9a:e3:43:6a,-28
1659313312215,50:d0:9a:e3:43:6a,-28
1659313312241,50:d0:9a:e3:43:6a,-30
1659313312267,50:d0:9a:e3:43:6a,-29
1659313312294,50:d0:9a:e3:43:6a,-30
1659313312334,50:d0:9a:e3:43:6a,-30
1659313312350,50:d0:9a:e3:43:6a,-31
1659313312375,50:d0:9a:e3:43:6a,-31
1659313312430,50:d0:9a:e3:43:6a,-32
1659313312450,50:d0:9a:e3:43:6a,-33
1659313312482,50:d0:9a:e3:43:6a,-32
1659313312507,50:d0:9a:e3:43:6a,-33
1659313312529,50:d0:9a:e3:43:6a,-33
1659313312579,50:d0:9a:e3:43:6a,-34
1659313312598,50:d0:9a:e3:43:6a,-37
1659313312625,50:d0:9a:e3:43:6a,-34
1659313312646,50:d0:9a:e3:43:6a,-35
1659313312667,50:d0:9a:e3:43:6a,-37
1659313312694,50:d0:9a:e3:43:6a,-37
1659313312726,50:d0:9a:e3:43:6a,-38
1659313312981,50:d0:9a:e3:43:6a,-51
1659313313038,50:d0:9a:e3:43:6a,-53
1659313313063,50:d0:9a:e3:43:6a,-53
1659313313086,50:d0:9a:e3:43:6a,-53
1659313313119,50:d0:9a:e3:43:6a,-54
1659313313282,50:d0:9a:e3:43:6a,-56
1659313313304,50:d0:9a:e3:43:6a,-56
1659313313338,50:d0:9a:e3:43:6a,-56
1659313313358,50:d0:9a:e3:43:6a,-59
1659313313387,50:d0:9a:e3:43:6a,-56
1659313313437,50:d0:9a:e3:43:6a,-59
1659313313465,50:d0:9a:e3:43:6a,-58
1659313313493,50:d0:9a:e3:43:6a,-55
1659313313572,50:d0:9a:e3:43:6a,-56
1659313313719,50:d0:9a:e3:43:6a,-59
1659313313809,50:d0:9a:e3:43:6a,-63
1659313313828,50:d0:9a:e3:43:6a,-63
1659313313859,50:d0:9a:e3:43:6a,-64
1659313313884,50:d0:9a:e3:43:6a,-65
1659313313982,50:d0:9a:e3:43:6a,-64
1659313313997,50:d0:9a:e3:43:6a,-66
1659313314026,50:d0:9a:e3:43:6a,-63
1659313314076,50:d0:9a:e3:43:6a,-66
1659313314095,50:d0:9a:e3:43:6a,-64
1659313314220,50:d0:9a:e3:43:6a,-65
1659313314235,50:d0:9a:e3:43:6a,-70
1659313314282,50:d0:9a:e3:43:6a,-70
1659313314330,50:d0:9a:e3:43:6a,-72
1659313314356,50:d0:9a:e3:43:6a,-71
1659313314378,50:d0:9a:e3:43:6a,-67
1659313314452,50:d0:9a:e3:43:6a,-72
1659313314467,50:d0:9a:e3:43:6a,-71
1659313314516,50:d0:9a:e3:43:6a,-69
1659313314539,50:d0:9a:e3:43:6a,-69
1659313314558,50:d0:9a:e3:43:6a,-69
1659313314607,50:d0:9a:e3:43:6a,-69
1659313314640,50:d0:9a:e3:43:6a,-68
1659313314667,50:d0:9a:e3:43:6a,-68
1659313314697,50:d0:9a:e3:43:6a,-69
1659313314719,50:d0:9a:e3:43:6a,-67
1659313314743,50:d0:9a:e3:43:6a,-66
1659313314797,50:d0:9a:e3:43:6a,-69
1659313314820,50:d0:9a:e3:43:6a,-65
1659313314851,50:d0:9a:e3:43:6a,-64
1659313314873,50:d0:9a:e3:43:6a,-67
1659313314932,50:d0:9a:e3:43:6a,-74
1659313314951,50:d0:9a:e3:43:6a,-68
1659313315000,50:d0:9a:e3:43:6a,-76
1659313315087,50:d0:9a:e3:43:6a,-71
1659313315106,50:d0:9a:e3:43:6a,-77
1659313315136,50:d0:9a:e3:43:6a,-76
1659313315186,50:d0:9a:e3:43:6a,-68
1659313315258,50:d0:9a:e3:43:6a,-77
1659313315283,50:d0:9a:e3:43:6a,-67
1659313315312,50:d0:9a:e3:43:6a,-72
1659313315363,50:d0:9a:e3:43:6a,-67
1659313315413,50:d0:9a:e3:43:6a,-72
1659313315432,50:d0:9a:e3:43:6a,-67
1659313315504,50:d0:9a:e3:43:6a,-68
1659313315586,50:d0:9a:e3:43:6a,-77
1659313315604,50:d0:9a:e3:43:6a,-68
1659313315623,50:d0:9a:e3:43:6a,-73
1659313315676,50:d0:9a:e3:43:6a,-68
1659313315753,50:d0:9a:e3:43:6a,-77
1659313315776,50:d0:9a:e3:43:6a,-69
1659313315804,50:d0:9a:e3:43:6a,-74
1659313315958,50:d0:9a:e3:43:6a,-77
1659313316001,50:d0:9a:e3:43:6a,-73
1659313316036,50:d0:9a:e3:43:6a,-77
1659313316059,50:d0:9a:e3:43:6a,-68
1659313316087,50:d0:9a:e3:43:6a,-68
1659313316217,50:d0:9a:e3:43:6a,-76
1659313316233,50:d0:9a:e3:43:6a,-68
1659313316313,50:d0:9a:e3:43:6a,-74
1659313316327,50:d0:9a:e3:43:6a,-67
1659313316413,50:d0:9a:e3:43:6a,-72
1659313316437,50:d0:9a:e3:43:6a,-70
1659313316458,50:d0:9a:e3:43:6a,-71
1659313316517,50:d0:9a:e3:43:6a,-72
1659313316536,50:d0:9a:e3:43:6a,-68
1659313316584,50:d0:9a:e3:43:6a,-72
1659313316611,50:d0:9a:e3:43:6a,-73
1659313316635,50:d0:9a:e3:43:6a,-68
1659313316681,50:d0:9a:e3:43:6a,-73
1659313316713,50:d0:9a:e3:43:6a,-73
1659313316762,50:d0:9a:e3:43:6a,-71
1659313316777,50:d0:9a:e3:43:6a,-72
1659313316806,50:d0:9a:e3:43:6a,-69
1659313316856,50:d0:9a:e3:43:6a,-71
1659313316986,50:d0:9a:e3:43:6a,-72
1659313317002,50:d0:9a:e3:43:6a,-70
1659313317078,50:d0:9a:e3:43:6a,-68
1659313317095,50:d0:9a:e3:43:6a,-71
1659313317112,50:d0:9a:e3:43:6a,-73
1659313317147,50:d0:9a:e3:43:6a,-74
1659313317175,50:d0:9a:e3:43:6a,-72
1659313317265,50:d0:9a:e3:43:6a,-67
1659313317349,50:d0:9a:e3:43:6a,-77
1659313317370,50:d0:9a:e3:43:6a,-67
1659313317399,50:d0:9a:e3:43:6a,-68
1659313317426,50:d0:9a:e3:43:6a,-72
1659313318434,50:d0:9a:e3:43:6a,-70
1659313318462,50:d0:9a:e3:43:6a,-73
1659313318509,50:d0:9a:e3:43:6a,-71
1659313318535,50:d0:9a:e3:43:6a,-71
1659313318618,50:d0:9a:e3:43:6a,-71
1659313318671,50:d0:9a:e3:43:6a,-73
1659313318720,50:d0:9a:e3:43:6a,-71
1659313318743,50:d0:9a:e3:43:6a,-74
1659313318774,50:d0:9a:e3:43:6a,-74
1659313318820,50:d0:9a:e3:43:6a,-71
1659313318847,50:d0:9a:e3:43:6a,-75
1659313318874,50:d0:9a:e3:43:6a,-66
1659313318933,50:d0:9a:e3:43:6a,-71
1659313319076,50:d0:9a:e3:43:6a,-71
1659313319103,50:d0:9a:e3:43:6a,-77
1659313319123,50:d0:9a:e3:43:6a,-76
1659313319141,50:d0:9a:e3:43:6a,-71
1659313319170,50:d0:9a:e3:43:6a,-77
1659313319201,50:d0:9a:e3:43:6a,-76
1659313319224,50:d0:9a:e3:43:6a,-64
1659313319246,50:d0:9a:e3:43:6a,-70
1659313319373,50:d0:9a:e3:43:6a,-70
1659313319406,50:d0:9a:e3:43:6a,-74
1659313319425,50:d0:9a:e3:43:6a,-65
1659313319451,50:d0:9a:e3:43:6a,-70
1659313319504,50:d0:9a:e3:43:6a,-73
1659313319536,50:d0:9a:e3:43:6a,-64
1659313319584,50:d0:9a:e3:43:6a,-69
1659313319615,50:d0:9a:e3:43:6a,-75
1659313319646,50:d0:9a:e3:43:6a,-75
1659313319666,50:d0:9a:e3:43:6a,-63
1659313319739,50:d0:9a:e3:43:6a,-64
1659313319817,50:d0:9a:e3:43:6a,-64
1659313319839,50:d0:9a:e3:43:6a,-70
1659313319910,50:d0:9a:e3:43:6a,-72
1659313320061,50:d0:9a:e3:43:6a,-65
1659313320133,50:d0:9a:e3:43:6a,-66
1659313320155,50:d0:9a:e3:43:6a,-76
1659313320314,50:d0:9a:e3:43:6a,-75
1659313320446,50:d0:9a:e3:43:6a,-80
1659313320533,50:d0:9a:e3:43:6a,-73
1659313320567,50:d0:9a:e3:43:6a,-74
1659313320586,50:d0:9a:e3:43:6a,-72
1659313320616,50:d0:9a:e3:43:6a,-75
1659313320679,50:d0:9a:e3:43:6a,-61
1659313320726,50:d0:9a:e3:43:6a,-65
1659313320743,50:d0:9a:e3:43:6a,-65
1659313320822,50:d0:9a:e3:43:6a,-66
1659313320851,50:d0:9a:e3:43:6a,-65
1659313320870,50:d0:9a:e3:43:6a,-61
1659313321194,50:d0:9a:e3:43:6a,-71
1659313321263,50:d0:9a:e3:43:6a,-78
1659313321315,50:d0:9a:e3:43:6a,-64
1659313321340,50:d0:9a:e3:43:6a,-71
1659313321367,50:d0:9a:e3:43:6a,-80
1659313321387,50:d0:9a:e3:43:6a,-67
1659313321435,50:d0:9a:e3:43:6a,-67
1659313321463,50:d0:9a:e3:43:6a,-67
1659313321489,50:d0:9a:e3:43:6a,-69
1659313321513,50:d0:9a:e3:43:6a,-69
1659313321616,50:d0:9a:e3:43:6a,-66
1659313321634,50:d0:9a:e3:43:6a,-67
1659313322037,50:d0:9a:e3:43:6a,-63
1659313322054,50:d0:9a:e3:43:6a,-66
1659313322083,50:d0:9a:e3:43:6a,-76
1659313322108,50:d0:9a:e3:43:6a,-66
1659313322128,50:d0:9a:e3:43:6a,-66
1659313322181,50:d0:9a:e3:43:6a,-74
1659313322232,50:d0:9a:e3:43:6a,-66
1659313322269,50:d0:9a:e3:43:6a,-72
1659313322319,50:d0:9a:e3:43:6a,-65
1659313322367,50:d0:9a:e3:43:6a,-63
1659313322392,50:d0:9a:e3:43:6a,-65
1659313322422,50:d0:9a:e3:43:6a,-71
1659313322472,50:d0:9a:e3:43:6a,-62
1659313322499,50:d0:9a:e3:43:6a,-65
1659313322525,50:d0:9a:e3:43:6a,-69
1659313322574,50:d0:9a:e3:43:6a,-65
1659313322825,50:d0:9a:e3:43:6a,-63
1659313322841,50:d0:9a:e3:43:6a,-65
1659313322858,50:d0:9a:e3:43:6a,-68
1659313322881,50:d0:9a:e3:43:6a,-68
1659313322931,50:d0:9a:e3:43:6a,-64
1659313323009,50:d0:9a:e3:43:6a,-64
1659313323057,50:d0:9a:e3:43:6a,-64
1659313323077,50:d0:9a:e3:43:6a,-64
1659313323104,50:d0:9a:e3:43:6a,-67
1659313323121,50:d0:9a:e3:43:6a,-64
1659313323151,50:d0:9a:e3:43:6a,-64
1659313323171,50:d0:9a:e3:43:6a,-67
1659313323194,50:d0:9a:e3:43:6a,-63
1659313323217,50:d0:9a:e3:43:6a,-64
1659313323247,50:d0:9a:e3:43:6a,-67
1659313323269,50:d0:9a:e3:43:6a,-64
1659313323324,50:d0:9a:e3:43:6a,-67
1659313323339,50:d0:9a:e3:43:6a,-64
1659313323368,50:d0:9a:e3:43:6a,-64
1659313323398,50:d0:9a:e3:43:6a,-67
1659313323418,50:d0:9a:e3:43:6a,-63
1659313323443,50:d0:9a:e3:43:6a,-64
1659313323493,50:d0:9a:e3:43:6a,-67
1659313323518,50:d0:9a:e3:43:6a,-64
1659313323543,50:d0:9a:e3:43:6a,-64
1659313323566,50:d0:9a:e3:43:6a,-67
1659313324111,50:d0:9a:e3:43:6a,-68
1659313324128,50:d0:9a:e3:43:6a,-65
1659313324152,50:d0:9a:e3:43:6a,-68
1659313324185,50:d0:9a:e3:43:6a,-68
1659313324209,50:d0:9a:e3:43:6a,-65
1659313324278,50:d0:9a:e3:43:6a,-63
1659313324303,50:d0:9a:e3:43:6a,-65
1659313324331,50:d0:9a:e3:43:6a,-68
1659313324362,50:d0:9a:e3:43:6a,-63
1659313324388,50:d0:9a:e3:43:6a,-63
1659313324442,50:d0:9a:e3:43:6a,-68
