address,packet_id,rssi,count,rx_speed,tx_speed,last_time_elapsed,total_time_elapsed,timestamp
f0:91:27:6b:7a:0a,1,-34,1,78.00,78.00,28315,78,28315
f0:91:27:6b:7a:0a,2,-38,2,75.50,75.50,73,151,28388
f0:91:27:6b:7a:0a,3,-33,3,78.67,78.67,85,236,28473
f0:91:27:6b:7a:0a,4,-34,4,78.50,78.50,78,314,28551
f0:91:27:6b:7a:0a,7,-33,5,109.00,77.86,231,545,28782
f0:91:27:6b:7a:0a,8,-36,6,104.00,78.00,79,624,28861
f0:91:27:6b:7a:0a,9,-39,7,100.43,78.11,79,703,28940
f0:91:27:6b:7a:0a,11,-34,8,108.25,78.73,163,866,29103
f0:91:27:6b:7a:0a,12,-32,9,105.44,79.08,83,949,29186
f0:91:27:6b:7a:0a,14,-38,10,111.00,79.29,161,1110,29347
f0:91:27:6b:7a:0a,15,-38,11,107.36,78.73,71,1181,29418
f0:91:27:6b:7a:0a,16,-34,12,106.08,79.56,92,1273,29510
f0:91:27:6b:7a:0a,17,-37,13,103.85,79.41,77,1350,29587
f0:91:27:6b:7a:0a,22,-31,14,124.79,79.41,397,1747,29984
f0:91:27:6b:7a:0a,23,-32,15,122.20,79.70,86,1833,30070
f0:91:27:6b:7a:0a,24,-37,16,119.81,79.88,84,1917,30154
f0:91:27:6b:7a:0a,25,-30,17,117.29,79.76,77,1994,30231
f0:91:27:6b:7a:0a,26,-31,18,114.72,79.42,71,2065,30302
f0:91:27:6b:7a:0a,29,-31,19,121.26,79.45,239,2304,30541
f0:91:27:6b:7a:0a,31,-37,20,123.10,79.42,158,2462,30699
f0:91:27:6b:7a:0a,34,-33,21,128.67,79.47,240,2702,30939
f0:91:27:6b:7a:0a,35,-37,22,126.59,79.57,83,2785,31022
f0:91:27:6b:7a:0a,38,-31,23,131.57,79.63,241,3026,31263
f0:91:27:6b:7a:0a,39,-33,24,129.25,79.54,76,3102,31339
f0:91:27:6b:7a:0a,40,-37,25,127.52,79.70,86,3188,31425
f0:91:27:6b:7a:0a,41,-31,26,125.42,79.54,73,3261,31498
f0:91:27:6b:7a:0a,42,-31,27,123.48,79.38,73,3334,31571
f0:91:27:6b:7a:0a,44,-37,28,124.96,79.52,165,3499,31736
f0:91:27:6b:7a:0a,45,-31,29,123.24,79.42,75,3574,31811
f0:91:27:6b:7a:0a,47,-37,30,124.53,79.49,162,3736,31973
f0:91:27:6b:7a:0a,48,-29,31,122.97,79.42,76,3812,32049
f0:91:27:6b:7a:0a,49,-33,32,121.59,79.41,79,3891,32128
f0:91:27:6b:7a:0a,50,-33,33,120.06,79.24,71,3962,32199
f0:91:27:6b:7a:0a,51,-37,34,118.85,79.24,79,4041,32278
f0:91:27:6b:7a:0a,54,-33,35,122.23,79.22,237,4278,32515
f0:91:27:6b:7a:0a,55,-37,36,120.97,79.18,77,4355,32592
f0:91:27:6b:7a:0a,74,-38,37,158.08,79.04,1494,5849,34086
f0:91:27:6b:7a:0a,76,-31,38,157.92,78.96,152,6001,34238
f0:91:27:6b:7a:0a,77,-31,39,155.97,79.00,82,6083,34320
f0:91:27:6b:7a:0a,95,-31,40,187.27,78.85,1408,7491,35728
f0:91:27:6b:7a:0a,100,-32,41,192.17,78.79,388,7879,36116
f0:91:27:6b:7a:0a,101,-31,42,189.52,78.81,81,7960,36197
f0:91:27:6b:7a:0a,113,-29,43,207.23,78.86,951,8911,37148
f0:91:27:6b:7a:0a,119,-33,44,213.27,78.86,473,9384,37621
f0:91:27:6b:7a:0a,120,-36,45,210.07,78.78,69,9453,37690
f0:91:27:6b:7a:0a,121,-31,46,207.22,78.78,79,9532,37769
f0:91:27:6b:7a:0a,123,-32,47,206.21,78.80,160,9692,37929
f0:91:27:6b:7a:0a,138,-33,48,227.12,79.00,1210,10902,39139
f0:91:27:6b:7a:0a,139,-31,49,224.16,79.02,82,10984,39221
f0:91:27:6b:7a:0a,140,-31,50,221.26,79.02,79,11063,39300
f0:91:27:6b:7a:0a,141,-33,51,218.43,79.01,77,11140,39377
f0:91:27:6b:7a:0a,142,-33,52,215.79,79.02,81,11221,39458
f0:91:27:6b:7a:0a,145,-32,53,216.06,78.97,230,11451,39688
f0:91:27:6b:7a:0a,146,-37,54,213.56,78.99,81,11532,39769
f0:91:27:6b:7a:0a,147,-31,55,211.13,78.99,80,11612,39849
f0:91:27:6b:7a:0a,148,-33,56,208.68,78.96,74,11686,39923
f0:91:27:6b:7a:0a,149,-42,57,206.46,78.98,82,11768,40005
f0:91:27:6b:7a:0a,150,-33,58,204.28,78.99,80,11848,40085
f0:91:27:6b:7a:0a,151,-33,59,202.02,78.93,71,11919,40156
f0:91:27:6b:7a:0a,153,-38,60,201.28,78.93,158,12077,40314
f0:91:27:6b:7a:0a,155,-32,61,200.59,78.94,159,12236,40473
f0:91:27:6b:7a:0a,156,-34,62,198.50,78.89,71,12307,40544
f0:91:27:6b:7a:0a,157,-39,63,196.60,78.89,79,12386,40623
f0:91:27:6b:7a:0a,159,-32,64,196.05,78.91,161,12547,40784
f0:91:27:6b:7a:0a,160,-32,65,194.09,78.85,69,12616,40853
f0:91:27:6b:7a:0a,161,-34,66,192.35,78.85,79,12695,40932
f0:91:27:6b:7a:0a,164,-33,67,193.09,78.88,242,12937,41174
f0:91:27:6b:7a:0a,165,-42,68,191.43,78.89,80,13017,41254
f0:91:27:6b:7a:0a,166,-32,69,189.83,78.90,81,13098,41335
f0:91:27:6b:7a:0a,167,-32,70,188.20,78.89,76,13174,41411
f0:91:27:6b:7a:0a,171,-32,71,190.06,78.91,320,13494,41731
f0:91:27:6b:7a:0a,173,-38,72,189.67,78.94,162,13656,41893
f0:91:27:6b:7a:0a,174,-32,73,188.14,78.93,78,13734,41971
f0:91:27:6b:7a:0a,178,-32,74,189.84,78.92,314,14048,42285
f0:91:27:6b:7a:0a,180,-32,75,189.55,78.98,168,14216,42453
f0:91:27:6b:7a:0a,181,-32,76,188.13,78.99,82,14298,42535
f0:91:27:6b:7a:0a,183,-32,77,187.81,79.02,163,14461,42698
f0:91:27:6b:7a:0a,185,-41,78,187.49,79.05,163,14624,42861
f0:91:27:6b:7a:0a,186,-32,79,186.10,79.04,78,14702,42939
f0:91:27:6b:7a:0a,187,-33,80,184.73,79.03,76,14778,43015
f0:91:27:6b:7a:0a,192,-46,81,187.41,79.06,402,15180,43417
f0:91:27:6b:7a:0a,193,-32,82,186.02,79.04,74,15254,43491
f0:91:27:6b:7a:0a,195,-33,83,185.76,79.07,164,15418,43655
f0:91:27:6b:7a:0a,197,-30,84,185.43,79.07,158,15576,43813
f0:91:27:6b:7a:0a,203,-32,85,188.88,79.09,479,16055,44292
f0:91:27:6b:7a:0a,204,-33,86,187.57,79.07,76,16131,44368
f0:91:27:6b:7a:0a,206,-32,87,187.29,79.10,163,16294,44531
f0:91:27:6b:7a:0a,207,-33,88,186.00,79.07,74,16368,44605
f0:91:27:6b:7a:0a,213,-34,89,189.37,79.13,486,16854,45091
f0:91:27:6b:7a:0a,214,-38,90,188.14,79.13,79,16933,45170
f0:91:27:6b:7a:0a,220,-32,91,191.27,79.12,473,17406,45643
f0:91:27:6b:7a:0a,221,-44,92,190.07,79.12,80,17486,45723
f0:91:27:6b:7a:0a,223,-33,93,189.68,79.10,154,17640,45877
f0:91:27:6b:7a:0a,225,-31,94,189.33,79.10,157,17797,46034
f0:91:27:6b:7a:0a,227,-38,95,188.99,79.09,157,17954,46191
f0:91:27:6b:7a:0a,228,-32,96,187.85,79.10,80,18034,46271
f0:91:27:6b:7a:0a,229,-32,97,186.71,79.09,77,18111,46348
f0:91:27:6b:7a:0a,234,-34,98,188.80,79.07,391,18502,46739
f0:91:27:6b:7a:0a,237,-32,99,189.30,79.08,239,18741,46978
f0:91:27:6b:7a:0a,238,-34,100,188.14,79.05,73,18814,47051
f0:91:27:6b:7a:0a,240,-37,101,187.80,79.03,154,18968,47205
f0:91:27:6b:7a:0a,243,-34,102,188.30,79.04,239,19207,47444
f0:91:27:6b:7a:0a,250,-30,103,192.00,79.10,569,19776,48013
f0:91:27:6b:7a:0a,251,-32,104,190.85,79.08,72,19848,48085
f0:91:27:6b:7a:0a,252,-33,105,189.79,79.08,80,19928,48165
f0:91:27:6b:7a:0a,253,-37,106,188.73,79.07,77,20005,48242
f0:91:27:6b:7a:0a,254,-37,107,187.74,79.09,83,20088,48325
f0:91:27:6b:7a:0a,255,-30,108,186.69,79.07,74,20162,48399
f0:91:27:6b:7a:0a,260,-32,109,188.62,79.08,398,20560,48797
f0:91:27:6b:7a:0a,265,-32,110,190.50,79.08,395,20955,49192
f0:91:27:6b:7a:0a,267,-30,111,190.28,79.10,166,21121,49358
f0:91:27:6b:7a:0a,268,-33,112,189.32,79.12,83,21204,49441
f0:91:27:6b:7a:0a,269,-33,113,188.40,79.14,85,21289,49526
f0:91:27:6b:7a:0a,270,-37,114,187.37,79.11,71,21360,49597
f0:91:27:6b:7a:0a,273,-32,115,187.79,79.11,236,21596,49833
f0:91:27:6b:7a:0a,275,-34,116,187.53,79.11,158,21754,49991
f0:91:27:6b:7a:0a,277,-37,117,187.27,79.10,157,21911,50148
f0:91:27:6b:7a:0a,279,-33,118,186.97,79.08,152,22063,50300
f0:91:27:6b:7a:0a,280,-40,119,186.10,79.09,83,22146,50383
f0:91:27:6b:7a:0a,281,-32,120,185.21,79.09,79,22225,50462
f0:91:27:6b:7a:0a,283,-32,121,184.98,79.09,157,22382,50619
f0:91:27:6b:7a:0a,285,-42,122,184.78,79.10,161,22543,50780
f0:91:27:6b:7a:0a,286,-33,123,183.98,79.13,87,22630,50867
f0:91:27:6b:7a:0a,288,-42,124,183.77,79.12,157,22787,51024
f0:91:27:6b:7a:0a,290,-32,125,183.65,79.16,169,22956,51193
f0:91:27:6b:7a:0a,291,-38,126,182.83,79.16,80,23036,51273
f0:91:27:6b:7a:0a,295,-33,127,183.87,79.16,315,23351,51588
f0:91:27:6b:7a:0a,296,-38,128,183.08,79.17,83,23434,51671
f0:91:27:6b:7a:0a,298,-31,129,182.82,79.14,150,23584,51821
f0:91:27:6b:7a:0a,299,-32,130,182.08,79.17,87,23671,51908
f0:91:27:6b:7a:0a,300,-33,131,181.27,79.16,76,23747,51984
f0:91:27:6b:7a:0a,301,-38,132,180.47,79.14,75,23822,52059
f0:91:27:6b:7a:0a,302,-32,133,179.75,79.16,85,23907,52144
f0:91:27:6b:7a:0a,304,-33,134,179.55,79.14,153,24060,52297
f0:91:27:6b:7a:0a,305,-38,135,178.77,79.13,74,24134,52371
f0:91:27:6b:7a:0a,306,-40,136,178.07,79.14,84,24218,52455
f0:91:27:6b:7a:0a,308,-32,137,177.90,79.13,154,24372,52609
f0:91:27:6b:7a:0a,310,-33,138,177.78,79.14,162,24534,52771
f0:91:27:6b:7a:0a,311,-30,139,177.14,79.17,88,24622,52859
f0:91:27:6b:7a:0a,314,-38,140,177.56,79.17,236,24858,53095
f0:91:27:6b:7a:0a,315,-32,141,176.85,79.16,78,24936,53173
f0:91:27:6b:7a:0a,316,-32,142,176.14,79.15,76,25012,53249
f0:91:27:6b:7a:0a,317,-33,143,175.48,79.16,82,25094,53331
f0:91:27:6b:7a:0a,318,-37,144,174.81,79.16,79,25173,53410
f0:91:27:6b:7a:0a,320,-32,145,174.72,79.17,162,25335,53572
f0:91:27:6b:7a:0a,321,-33,146,174.04,79.16,75,25410,53647
f0:91:27:6b:7a:0a,323,-32,147,173.98,79.18,165,25575,53812
f0:91:27:6b:7a:0a,324,-33,148,173.32,79.17,77,25652,53889
f0:91:27:6b:7a:0a,325,-32,149,172.74,79.20,87,25739,53976
f0:91:27:6b:7a:0a,326,-32,150,172.11,79.19,77,25816,54053
f0:91:27:6b:7a:0a,327,-38,151,171.52,79.20,83,25899,54136
f0:91:27:6b:7a:0a,328,-32,152,170.91,79.20,79,25978,54215
f0:91:27:6b:7a:0a,330,-38,153,170.83,79.20,159,26137,54374
f0:91:27:6b:7a:0a,331,-32,154,170.25,79.21,81,26218,54455
f0:91:27:6b:7a:0a,332,-33,155,169.67,79.21,81,26299,54536
f0:91:27:6b:7a:0a,333,-38,156,169.05,79.20,73,26372,54609
f0:91:27:6b:7a:0a,336,-33,157,169.52,79.21,243,26615,54852
f0:91:27:6b:7a:0a,339,-30,158,169.94,79.21,236,26851,55088
f0:91:27:6b:7a:0a,340,-33,159,169.36,79.20,77,26928,55165
f0:91:27:6b:7a:0a,341,-38,160,168.77,79.19,75,27003,55240
f0:91:27:6b:7a:0a,346,-33,161,170.27,79.23,411,27414,55651
f0:91:27:6b:7a:0a,347,-38,162,169.76,79.25,87,27501,55738
f0:91:27:6b:7a:0a,348,-32,163,169.15,79.23,71,27572,55809
f0:91:27:6b:7a:0a,349,-34,164,168.61,79.23,80,27652,55889
f0:91:27:6b:7a:0a,350,-38,165,168.07,79.23,79,27731,55968
f0:91:27:6b:7a:0a,351,-32,166,167.56,79.25,84,27815,56052
f0:91:27:6b:7a:0a,353,-37,167,167.49,79.24,155,27970,56207
f0:91:27:6b:7a:0a,356,-32,168,167.88,79.22,234,28204,56441
f0:91:27:6b:7a:0a,358,-31,169,167.88,79.25,168,28372,56609
f0:91:27:6b:7a:0a,362,-32,170,168.74,79.24,314,28686,56923
f0:91:27:6b:7a:0a,363,-34,171,168.23,79.25,81,28767,57004
f0:91:27:6b:7a:0a,365,-38,172,168.12,79.22,149,28916,57153
f0:91:27:6b:7a:0a,366,-32,173,167.60,79.22,79,28995,57232
f0:91:27:6b:7a:0a,367,-30,174,167.09,79.22,78,29073,57310
f0:91:27:6b:7a:0a,368,-33,175,166.62,79.23,85,29158,57395
f0:91:27:6b:7a:0a,369,-38,176,166.09,79.22,74,29232,57469
f0:91:27:6b:7a:0a,370,-32,177,165.64,79.24,87,29319,57556
f0:91:27:6b:7a:0a,371,-34,178,165.10,79.21,69,29388,57625
f0:91:27:6b:7a:0a,372,-34,179,164.65,79.23,85,29473,57710
f0:91:27:6b:7a:0a,373,-37,180,164.18,79.23,80,29553,57790
f0:91:27:6b:7a:0a,374,-32,181,163.72,79.24,81,29634,57871
f0:91:27:6b:7a:0a,375,-38,182,163.24,79.23,76,29710,57947
f0:91:27:6b:7a:0a,376,-30,183,162.78,79.23,79,29789,58026
f0:91:27:6b:7a:0a,378,-40,184,162.76,79.22,158,29947,58184
f0:91:27:6b:7a:0a,380,-33,185,162.77,79.24,165,30112,58349
