address,packet_id,rssi,count,rx_speed,tx_speed,last_time_elapsed,total_time_elapsed,timestamp
f0:91:27:6b:7a:0a,7324,-27,2557,236.59,82.60,1300,604957,807411
f0:91:27:6b:7a:0a,7326,-32,2558,236.56,82.60,160,605117,807571
f0:91:27:6b:7a:0a,7327,-29,2559,236.50,82.60,85,605202,807656
f0:91:27:6b:7a:0a,7334,-30,2560,236.64,82.60,592,605794,808248
f0:91:27:6b:7a:0a,7335,-25,2561,236.58,82.60,99,605893,808347
f0:91:27:6b:7a:0a,7342,-32,2562,236.72,82.61,595,606488,808942
f0:91:27:6b:7a:0a,7343,-27,2563,236.66,82.60,80,606568,809022
f0:91:27:6b:7a:0a,7344,-29,2564,236.60,82.60,81,606649,809103
f0:91:27:6b:7a:0a,7346,-29,2565,236.58,82.60,166,606815,809269
f0:91:27:6b:7a:0a,7347,-33,2566,236.51,82.60,78,606893,809347
f0:91:27:6b:7a:0a,7351,-29,2567,236.55,82.61,343,607236,809690
f0:91:27:6b:7a:0a,7365,-33,2568,236.93,82.61,1197,608433,810887
f0:91:27:6b:7a:0a,7367,-31,2569,236.91,82.61,177,608610,811064
f0:91:27:6b:7a:0a,7383,-29,2570,237.32,82.61,1311,609921,812375
f0:91:27:6b:7a:0a,7392,-29,2571,237.51,82.61,724,610645,813099
f0:91:27:6b:7a:0a,7419,-27,2572,238.26,82.60,2167,612812,815266
f0:91:27:6b:7a:0a,7420,-29,2573,238.20,82.60,82,612894,815348
f0:91:27:6b:7a:0a,7425,-29,2574,238.27,82.60,406,613300,815754
f0:91:27:6b:7a:0a,7441,-33,2575,238.67,82.59,1279,614579,817033
f0:91:27:6b:7a:0a,7454,-29,2576,238.97,82.59,1019,615598,818052
f0:91:27:6b:7a:0a,7458,-27,2577,239.01,82.59,321,615919,818373
f0:91:27:6b:7a:0a,7461,-27,2578,239.00,82.58,229,616148,818602
f0:91:27:6b:7a:0a,7464,-25,2579,239.00,82.58,240,616388,818842
f0:91:27:6b:7a:0a,7467,-28,2580,239.00,82.58,237,616625,819079
f0:91:27:6b:7a:0a,7468,-29,2581,238.94,82.58,82,616707,819161
f0:91:27:6b:7a:0a,7469,-33,2582,238.88,82.58,79,616786,819240
f0:91:27:6b:7a:0a,7470,-28,2583,238.82,82.58,79,616865,819319
f0:91:27:6b:7a:0a,7472,-29,2584,238.79,82.58,157,617022,819476
f0:91:27:6b:7a:0a,7474,-27,2585,238.76,82.58,160,617182,819636
f0:91:27:6b:7a:0a,7475,-29,2586,238.69,82.58,75,617257,819711
f0:91:27:6b:7a:0a,7476,-33,2587,238.63,82.58,82,617339,819793
f0:91:27:6b:7a:0a,7477,-28,2588,238.57,82.58,79,617418,819872
f0:91:27:6b:7a:0a,7478,-27,2589,238.51,82.57,76,617494,819948
f0:91:27:6b:7a:0a,7479,-33,2590,238.45,82.58,87,617581,820035
f0:91:27:6b:7a:0a,7480,-33,2591,238.38,82.57,74,617655,820109
f0:91:27:6b:7a:0a,7484,-33,2592,238.41,82.57,314,617969,820423
f0:91:27:6b:7a:0a,7485,-27,2593,238.35,82.57,84,618053,820507
f0:91:27:6b:7a:0a,7486,-29,2594,238.29,82.57,74,618127,820581
f0:91:27:6b:7a:0a,7493,-29,2595,238.41,82.57,553,618680,821134
f0:91:27:6b:7a:0a,7495,-32,2596,238.38,82.57,164,618844,821298
f0:91:27:6b:7a:0a,7496,-29,2597,238.32,82.57,78,618922,821376
f0:91:27:6b:7a:0a,7501,-32,2598,238.38,82.56,395,619317,821771
f0:91:27:6b:7a:0a,7503,-29,2599,238.35,82.56,159,619476,821930
f0:91:27:6b:7a:0a,7504,-33,2600,238.29,82.56,86,619562,822016
f0:91:27:6b:7a:0a,7506,-29,2601,238.26,82.56,157,619719,822173
f0:91:27:6b:7a:0a,7507,-33,2602,238.20,82.56,77,619796,822250
f0:91:27:6b:7a:0a,7512,-27,2603,238.26,82.56,390,620186,822640
f0:91:27:6b:7a:0a,7514,-29,2604,238.23,82.56,158,620344,822798
f0:91:27:6b:7a:0a,7515,-30,2605,238.17,82.56,84,620428,822882
f0:91:27:6b:7a:0a,7518,-33,2606,238.17,82.56,244,620672,823126
f0:91:27:6b:7a:0a,7519,-27,2607,238.11,82.56,89,620761,823215
f0:91:27:6b:7a:0a,7520,-29,2608,238.05,82.56,79,620840,823294
f0:91:27:6b:7a:0a,7522,-33,2609,238.02,82.56,149,620989,823443
f0:91:27:6b:7a:0a,7534,-30,2610,238.30,82.55,973,621962,824416
f0:91:27:6b:7a:0a,7540,-27,2611,238.39,82.55,479,622441,824895
f0:91:27:6b:7a:0a,7543,-28,2612,238.39,82.55,238,622679,825133
f0:91:27:6b:7a:0a,7544,-29,2613,238.33,82.55,81,622760,825214
f0:91:27:6b:7a:0a,7553,-29,2614,238.51,82.55,709,623469,825923
f0:91:27:6b:7a:0a,7554,-33,2615,238.45,82.55,77,623546,826000
f0:91:27:6b:7a:0a,7561,-28,2616,238.58,82.54,572,624118,826572
f0:91:27:6b:7a:0a,7563,-29,2617,238.54,82.54,150,624268,826722
f0:91:27:6b:7a:0a,7566,-32,2618,238.54,82.54,238,624506,826960
f0:91:27:6b:7a:0a,7567,-27,2619,238.48,82.54,82,624588,827042
f0:91:27:6b:7a:0a,7569,-31,2620,238.45,82.54,157,624745,827199
f0:91:27:6b:7a:0a,7575,-30,2621,238.54,82.54,469,625214,827668
f0:91:27:6b:7a:0a,7576,-27,2622,238.48,82.54,86,625300,827754
f0:91:27:6b:7a:0a,7577,-27,2623,238.42,82.54,74,625374,827828
f0:91:27:6b:7a:0a,7578,-33,2624,238.36,82.54,84,625458,827912
f0:91:27:6b:7a:0a,7580,-28,2625,238.33,82.53,156,625614,828068
f0:91:27:6b:7a:0a,7584,-25,2626,238.36,82.53,307,625921,828375
f0:91:27:6b:7a:0a,7585,-29,2627,238.29,82.53,77,625998,828452
f0:91:27:6b:7a:0a,7587,-33,2628,238.26,82.53,156,626154,828608
f0:91:27:6b:7a:0a,7588,-25,2629,238.20,82.53,79,626233,828687
f0:91:27:6b:7a:0a,7589,-30,2630,238.14,82.53,84,626317,828771
f0:91:27:6b:7a:0a,7590,-33,2631,238.08,82.53,83,626400,828854
f0:91:27:6b:7a:0a,7591,-27,2632,238.02,82.53,80,626480,828934
f0:91:27:6b:7a:0a,7593,-29,2633,237.99,82.53,152,626632,829086
f0:91:27:6b:7a:0a,7594,-33,2634,237.93,82.53,85,626717,829171
f0:91:27:6b:7a:0a,7598,-28,2635,237.96,82.53,314,627031,829485
f0:91:27:6b:7a:0a,7602,-31,2636,238.00,82.53,327,627358,829812
f0:91:27:6b:7a:0a,7603,-27,2637,237.94,82.53,80,627438,829892
f0:91:27:6b:7a:0a,7604,-27,2638,237.87,82.52,73,627511,829965
f0:91:27:6b:7a:0a,7607,-27,2639,237.87,82.52,236,627747,830201
f0:91:27:6b:7a:0a,7614,-27,2640,237.99,82.52,552,628299,830753
f0:91:27:6b:7a:0a,7616,-33,2641,237.96,82.52,165,628464,830918
f0:91:27:6b:7a:0a,7619,-27,2642,237.96,82.52,234,628698,831152
f0:91:27:6b:7a:0a,7620,-27,2643,237.90,82.52,80,628778,831232
f0:91:27:6b:7a:0a,7621,-29,2644,237.84,82.52,82,628860,831314
f0:91:27:6b:7a:0a,7625,-31,2645,237.88,82.52,324,629184,831638
f0:91:27:6b:7a:0a,7637,-29,2646,238.15,82.51,963,630147,832601
f0:91:27:6b:7a:0a,7638,-33,2647,238.09,82.51,80,630227,832681
f0:91:27:6b:7a:0a,7642,-33,2648,238.12,82.51,322,630549,833003
f0:91:27:6b:7a:0a,7645,-31,2649,238.12,82.51,241,630790,833244
f0:91:27:6b:7a:0a,7648,-29,2650,238.12,82.51,227,631017,833471
f0:91:27:6b:7a:0a,7649,-33,2651,238.06,82.51,86,631103,833557
f0:91:27:6b:7a:0a,7650,-29,2652,238.01,82.51,88,631191,833645
f0:91:27:6b:7a:0a,7652,-33,2653,237.97,82.51,154,631345,833799
f0:91:27:6b:7a:0a,7655,-29,2654,237.97,82.51,231,631576,834030
f0:91:27:6b:7a:0a,7670,-27,2655,238.33,82.50,1202,632778,835232
f0:91:27:6b:7a:0a,7671,-29,2656,238.27,82.50,80,632858,835312
f0:91:27:6b:7a:0a,7672,-33,2657,238.22,82.50,80,632938,835392
f0:91:27:6b:7a:0a,7681,-29,2658,238.39,82.50,707,633645,836099
f0:91:27:6b:7a:0a,7687,-28,2659,238.48,82.49,477,634122,836576
f0:91:27:6b:7a:0a,7688,-29,2660,238.42,82.49,77,634199,836653
f0:91:27:6b:7a:0a,7709,-33,2661,238.95,82.48,1660,635859,838313
f0:91:27:6b:7a:0a,7710,-27,2662,238.90,82.48,80,635939,838393
f0:91:27:6b:7a:0a,7712,-29,2663,238.86,82.48,154,636093,838547
f0:91:27:6b:7a:0a,7730,-29,2664,239.31,82.47,1435,637528,839982
f0:91:27:6b:7a:0a,7733,-31,2665,239.32,82.47,251,637779,840233
f0:91:27:6b:7a:0a,7735,-27,2666,239.28,82.47,152,637931,840385
f0:91:27:6b:7a:0a,7736,-29,2667,239.23,82.47,85,638016,840470
f0:91:27:6b:7a:0a,7737,-33,2668,239.16,82.47,74,638090,840544
f0:91:27:6b:7a:0a,7738,-27,2669,239.11,82.47,87,638177,840631
f0:91:27:6b:7a:0a,7739,-27,2670,239.05,82.47,75,638252,840706
f0:91:27:6b:7a:0a,7740,-26,2671,238.99,82.47,79,638331,840785
f0:91:27:6b:7a:0a,7741,-31,2672,238.93,82.47,79,638410,840864
f0:91:27:6b:7a:0a,7742,-27,2673,238.87,82.47,79,638489,840943
f0:91:27:6b:7a:0a,7743,-29,2674,238.81,82.47,80,638569,841023
f0:91:27:6b:7a:0a,7746,-28,2675,238.80,82.47,232,638801,841255
f0:91:27:6b:7a:0a,7748,-33,2676,238.78,82.47,161,638962,841416
f0:91:27:6b:7a:0a,7749,-27,2677,238.72,82.47,79,639041,841495
f0:91:27:6b:7a:0a,7750,-27,2678,238.66,82.47,81,639122,841576
f0:91:27:6b:7a:0a,7751,-29,2679,238.60,82.47,78,639200,841654
f0:91:27:6b:7a:0a,7752,-32,2680,238.54,82.47,75,639275,841729
f0:91:27:6b:7a:0a,7753,-28,2681,238.48,82.47,79,639354,841808
f0:91:27:6b:7a:0a,7755,-29,2682,238.44,82.46,155,639509,841963
f0:91:27:6b:7a:0a,7756,-33,2683,238.39,82.46,81,639590,842044
f0:91:27:6b:7a:0a,7757,-25,2684,238.33,82.46,75,639665,842119
f0:91:27:6b:7a:0a,7762,-29,2685,238.39,82.46,400,640065,842519
f0:91:27:6b:7a:0a,7763,-33,2686,238.33,82.46,79,640144,842598
f0:91:27:6b:7a:0a,7764,-28,2687,238.27,82.46,76,640220,842674
f0:91:27:6b:7a:0a,7765,-29,2688,238.21,82.46,84,640304,842758
f0:91:27:6b:7a:0a,7766,-29,2689,238.15,82.46,72,640376,842830
f0:91:27:6b:7a:0a,7767,-27,2690,238.09,82.46,81,640457,842911
f0:91:27:6b:7a:0a,7768,-29,2691,238.03,82.46,80,640537,842991
f0:91:27:6b:7a:0a,7769,-29,2692,237.97,82.46,81,640618,843072
f0:91:27:6b:7a:0a,7770,-33,2693,237.91,82.46,82,640700,843154
f0:91:27:6b:7a:0a,7771,-27,2694,237.86,82.46,88,640788,843242
f0:91:27:6b:7a:0a,7773,-25,2695,237.83,82.46,159,640947,843401
f0:91:27:6b:7a:0a,7774,-29,2696,237.77,82.46,84,641031,843485
f0:91:27:6b:7a:0a,7775,-33,2697,237.71,82.46,77,641108,843562
f0:91:27:6b:7a:0a,7786,-32,2698,237.95,82.46,893,642001,844455
f0:91:27:6b:7a:0a,7789,-31,2699,237.95,82.45,235,642236,844690
f0:91:27:6b:7a:0a,7790,-27,2700,237.90,82.45,83,642319,844773
f0:91:27:6b:7a:0a,7794,-27,2701,237.92,82.45,315,642634,845088
f0:91:27:6b:7a:0a,7797,-33,2702,237.93,82.45,241,642875,845329
f0:91:27:6b:7a:0a,7803,-27,2703,238.01,82.45,475,643350,845804
f0:91:27:6b:7a:0a,7804,-29,2704,237.96,82.45,82,643432,845886
f0:91:27:6b:7a:0a,7813,-29,2705,238.13,82.44,700,644132,846586
f0:91:27:6b:7a:0a,7814,-29,2706,238.07,82.44,78,644210,846664
f0:91:27:6b:7a:0a,7815,-32,2707,238.01,82.44,77,644287,846741
f0:91:27:6b:7a:0a,7822,-33,2708,238.13,82.44,581,644868,847322
f0:91:27:6b:7a:0a,7823,-27,2709,238.07,82.44,74,644942,847396
f0:91:27:6b:7a:0a,7824,-29,2710,238.02,82.44,90,645032,847486
f0:91:27:6b:7a:0a,7827,-26,2711,238.02,82.44,244,645276,847730
f0:91:27:6b:7a:0a,7828,-33,2712,237.96,82.44,71,645347,847801
f0:91:27:6b:7a:0a,7829,-33,2713,237.90,82.44,76,645423,847877
f0:91:27:6b:7a:0a,7833,-33,2714,237.93,82.44,323,645746,848200
f0:91:27:6b:7a:0a,7835,-27,2715,237.90,82.44,154,645900,848354
f0:91:27:6b:7a:0a,7857,-27,2716,238.46,82.43,1746,647646,850100
f0:91:27:6b:7a:0a,7858,-29,2717,238.40,82.43,74,647720,850174
f0:91:27:6b:7a:0a,7866,-25,2718,238.54,82.42,635,648355,850809
f0:91:27:6b:7a:0a,7867,-26,2719,238.48,82.42,79,648434,850888
f0:91:27:6b:7a:0a,7870,-26,2720,238.48,82.42,235,648669,851123
f0:91:27:6b:7a:0a,7897,-27,2721,239.21,82.42,2216,650885,853339
f0:91:27:6b:7a:0a,7899,-31,2722,239.18,82.42,166,651051,853505
f0:91:27:6b:7a:0a,7904,-32,2723,239.26,82.43,459,651510,853964
f0:91:27:6b:7a:0a,7906,-29,2724,239.24,82.43,183,651693,854147
f0:91:27:6b:7a:0a,7908,-33,2725,239.22,82.43,188,651881,854335
f0:91:27:6b:7a:0a,7909,-29,2726,239.17,82.43,88,651969,854423
f0:91:27:6b:7a:0a,7910,-27,2727,239.11,82.44,93,652062,854516
f0:91:27:6b:7a:0a,7912,-33,2728,239.10,82.44,190,652252,854706
f0:91:27:6b:7a:0a,7914,-32,2729,239.07,82.44,180,652432,854886
f0:91:27:6b:7a:0a,7916,-33,2730,239.05,82.44,174,652606,855060
f0:91:27:6b:7a:0a,7931,-33,2731,239.48,82.46,1404,654010,856464
f0:91:27:6b:7a:0a,7940,-26,2732,239.69,82.47,817,654827,857281
f0:91:27:6b:7a:0a,7950,-31,2733,239.93,82.48,913,655740,858194
f0:91:27:6b:7a:0a,7954,-32,2734,239.99,82.49,381,656121,858575
f0:91:27:6b:7a:0a,7958,-32,2735,240.04,82.50,376,656497,858951
f0:91:27:6b:7a:0a,7961,-31,2736,240.05,82.50,287,656784,859238
f0:91:27:6b:7a:0a,7963,-29,2737,240.03,82.50,190,656974,859428
f0:91:27:6b:7a:0a,7964,-27,2738,239.98,82.50,91,657065,859519
f0:91:27:6b:7a:0a,7966,-33,2739,239.96,82.51,196,657261,859715
f0:91:27:6b:7a:0a,7968,-29,2740,239.94,82.51,182,657443,859897
f0:91:27:6b:7a:0a,7969,-33,2741,239.89,82.51,101,657544,859998
f0:91:27:6b:7a:0a,7977,-31,2742,240.08,82.53,767,658311,860765
f0:91:27:6b:7a:0a,7978,-26,2743,240.03,82.53,80,658391,860845
f0:91:27:6b:7a:0a,7980,-26,2744,240.01,82.53,183,658574,861028
f0:91:27:6b:7a:0a,7981,-31,2745,239.95,82.53,95,658669,861123
f0:91:27:6b:7a:0a,7982,-30,2746,239.90,82.53,91,658760,861214
f0:91:27:6b:7a:0a,7983,-30,2747,239.85,82.53,100,658860,861314
f0:91:27:6b:7a:0a,7984,-28,2748,239.79,82.53,93,658953,861407
f0:91:27:6b:7a:0a,7986,-30,2749,239.78,82.54,189,659142,861596
f0:91:27:6b:7a:0a,7988,-28,2750,239.76,82.54,191,659333,861787
f0:91:27:6b:7a:0a,7993,-29,2751,239.84,82.55,465,659798,862252
f0:91:27:6b:7a:0a,7997,-28,2752,239.88,82.55,364,660162,862616
f0:91:27:6b:7a:0a,8010,-30,2753,240.23,82.57,1201,661363,863817
f0:91:27:6b:7a:0a,8011,-28,2754,240.18,82.57,94,661457,863911
f0:91:27:6b:7a:0a,8012,-33,2755,240.13,82.57,91,661548,864002
f0:91:27:6b:7a:0a,8013,-30,2756,240.07,82.57,90,661638,864092
f0:91:27:6b:7a:0a,8014,-30,2757,240.02,82.57,86,661724,864178
f0:91:27:6b:7a:0a,8016,-28,2758,240.00,82.57,188,661912,864366
f0:91:27:6b:7a:0a,8020,-33,2759,240.05,82.58,376,662288,864742
f0:91:27:6b:7a:0a,8031,-30,2760,240.32,82.59,985,663273,865727
f0:91:27:6b:7a:0a,8032,-25,2761,240.26,82.59,86,663359,865813
f0:91:27:6b:7a:0a,8036,-28,2762,240.30,82.59,339,663698,866152
f0:91:27:6b:7a:0a,8039,-33,2763,240.30,82.59,255,663953,866407
f0:91:27:6b:7a:0a,8046,-28,2764,240.42,82.59,581,664534,866988
f0:91:27:6b:7a:0a,8047,-30,2765,240.37,82.59,91,664625,867079
f0:91:27:6b:7a:0a,8048,-33,2766,240.31,82.59,85,664710,867164
f0:91:27:6b:7a:0a,8049,-28,2767,240.26,82.59,84,664794,867248
f0:91:27:6b:7a:0a,8050,-30,2768,240.20,82.59,83,664877,867331
f0:91:27:6b:7a:0a,8051,-28,2769,240.14,82.59,81,664958,867412
f0:91:27:6b:7a:0a,8053,-33,2770,240.12,82.59,171,665129,867583
f0:91:27:6b:7a:0a,8056,-25,2771,240.12,82.59,253,665382,867836
f0:91:27:6b:7a:0a,8059,-33,2772,240.13,82.60,253,665635,868089
f0:91:27:6b:7a:0a,8060,-28,2773,240.07,82.60,86,665721,868175
f0:91:27:6b:7a:0a,8061,-33,2774,240.01,82.60,79,665800,868254
f0:91:27:6b:7a:0a,8062,-26,2775,239.96,82.60,87,665887,868341
f0:91:27:6b:7a:0a,8066,-33,2776,239.99,82.60,338,666225,868679
f0:91:27:6b:7a:0a,8067,-28,2777,239.94,82.60,80,666305,868759
f0:91:27:6b:7a:0a,8068,-30,2778,239.88,82.60,78,666383,868837
f0:91:27:6b:7a:0a,8069,-28,2779,239.82,82.60,86,666469,868923
f0:91:27:6b:7a:0a,8070,-30,2780,239.77,82.60,95,666564,869018
f0:91:27:6b:7a:0a,8071,-33,2781,239.72,82.60,85,666649,869103
f0:91:27:6b:7a:0a,8074,-28,2782,239.72,82.60,245,666894,869348
f0:91:27:6b:7a:0a,8079,-30,2783,239.79,82.60,435,667329,869783
f0:91:27:6b:7a:0a,8098,-33,2784,240.27,82.60,1590,668919,871373
f0:91:27:6b:7a:0a,8099,-25,2785,240.21,82.60,78,668997,871451
f0:91:27:6b:7a:0a,8105,-31,2786,240.31,82.60,496,669493,871947
f0:91:27:6b:7a:0a,8107,-30,2787,240.28,82.60,162,669655,872109
f0:91:27:6b:7a:0a,8111,-33,2788,240.31,82.60,319,669974,872428
f0:91:27:6b:7a:0a,8134,-33,2789,240.88,82.59,1845,671819,874273
f0:91:27:6b:7a:0a,8135,-28,2790,240.82,82.59,81,671900,874354
f0:91:27:6b:7a:0a,8148,-28,2791,241.11,82.59,1042,672942,875396
f0:91:27:6b:7a:0a,8150,-31,2792,241.08,82.59,164,673106,875560
f0:91:27:6b:7a:0a,8164,-33,2793,241.40,82.59,1128,674234,876688
f0:91:27:6b:7a:0a,8165,-28,2794,241.34,82.59,79,674313,876767
f0:91:27:6b:7a:0a,8173,-25,2795,241.48,82.58,633,674946,877400
f0:91:27:6b:7a:0a,8174,-30,2796,241.42,82.58,73,675019,877473
f0:91:27:6b:7a:0a,8175,-33,2797,241.37,82.58,84,675103,877557
f0:91:27:6b:7a:0a,8176,-28,2798,241.31,82.58,80,675183,877637
f0:91:27:6b:7a:0a,8177,-30,2799,241.25,82.58,77,675260,877714
f0:91:27:6b:7a:0a,8178,-33,2800,241.19,82.58,79,675339,877793
f0:91:27:6b:7a:0a,8181,-33,2801,241.19,82.58,241,675580,878034
f0:91:27:6b:7a:0a,8193,-31,2802,241.45,82.57,950,676530,878984
f0:91:27:6b:7a:0a,8195,-33,2803,241.42,82.57,167,676697,879151
f0:91:27:6b:7a:0a,8198,-25,2804,241.42,82.57,244,676941,879395
f0:91:27:6b:7a:0a,8199,-30,2805,241.36,82.57,77,677018,879472
f0:91:27:6b:7a:0a,8203,-30,2806,241.39,82.57,317,677335,879789
f0:91:27:6b:7a:0a,8204,-33,2807,241.33,82.57,77,677412,879866
f0:91:27:6b:7a:0a,8215,-33,2808,241.55,82.57,867,678279,880733
f0:91:27:6b:7a:0a,8217,-27,2809,241.53,82.57,166,678445,880899
f0:91:27:6b:7a:0a,8224,-31,2810,241.64,82.56,557,679002,881456
f0:91:27:6b:7a:0a,8228,-33,2811,241.66,82.56,312,679314,881768
f0:91:27:6b:7a:0a,8230,-30,2812,241.64,82.56,164,679478,881932
f0:91:27:6b:7a:0a,8256,-29,2813,242.28,82.55,2050,681528,883982
f0:91:27:6b:7a:0a,8261,-33,2814,242.33,82.55,394,681922,884376
f0:91:27:6b:7a:0a,8275,-31,2815,242.64,82.54,1118,683040,885494
f0:91:27:6b:7a:0a,8279,-28,2816,242.67,82.54,330,683370,885824
f0:91:27:6b:7a:0a,8280,-30,2817,242.61,82.54,74,683444,885898
f0:91:27:6b:7a:0a,8283,-27,2818,242.62,82.54,246,683690,886144
f0:91:27:6b:7a:0a,8294,-33,2819,242.84,82.54,879,684569,887023
f0:91:27:6b:7a:0a,8298,-33,2820,242.87,82.54,315,684884,887338
f0:91:27:6b:7a:0a,8305,-33,2821,242.98,82.53,556,685440,887894
f0:91:27:6b:7a:0a,8320,-33,2822,243.32,82.53,1197,686637,889091
f0:91:27:6b:7a:0a,8321,-33,2823,243.26,82.53,75,686712,889166
f0:91:27:6b:7a:0a,8322,-33,2824,243.20,82.53,81,686793,889247
f0:91:27:6b:7a:0a,8324,-28,2825,243.17,82.53,159,686952,889406
f0:91:27:6b:7a:0a,8325,-29,2826,243.11,82.53,78,687030,889484
f0:91:27:6b:7a:0a,8327,-28,2827,243.09,82.53,173,687203,889657
f0:91:27:6b:7a:0a,8328,-33,2828,243.03,82.53,80,687283,889737
f0:91:27:6b:7a:0a,8340,-29,2829,243.28,82.52,951,688234,890688
f0:91:27:6b:7a:0a,8341,-26,2830,243.22,82.52,81,688315,890769
f0:91:27:6b:7a:0a,8342,-33,2831,243.16,82.52,81,688396,890850
f0:91:27:6b:7a:0a,8343,-33,2832,243.10,82.52,74,688470,890924
f0:91:27:6b:7a:0a,8344,-27,2833,243.05,82.52,85,688555,891009
f0:91:27:6b:7a:0a,8350,-27,2834,243.13,82.52,485,689040,891494
f0:91:27:6b:7a:0a,8353,-27,2835,243.13,82.52,239,689279,891733
f0:91:27:6b:7a:0a,8355,-29,2836,243.10,82.52,153,689432,891886
f0:91:27:6b:7a:0a,8356,-31,2837,243.04,82.52,77,689509,891963
f0:91:27:6b:7a:0a,8357,-27,2838,242.98,82.52,82,689591,892045
f0:91:27:6b:7a:0a,8358,-30,2839,242.93,82.52,75,689666,892120
f0:91:27:6b:7a:0a,8362,-29,2840,242.95,82.51,315,689981,892435
f0:91:27:6b:7a:0a,8364,-27,2841,242.92,82.51,154,690135,892589
f0:91:27:6b:7a:0a,8366,-31,2842,242.89,82.51,166,690301,892755
f0:91:27:6b:7a:0a,8367,-29,2843,242.84,82.51,81,690382,892836
f0:91:27:6b:7a:0a,8370,-28,2844,242.84,82.51,242,690624,893078
f0:91:27:6b:7a:0a,8371,-27,2845,242.78,82.51,78,690702,893156
f0:91:27:6b:7a:0a,8372,-33,2846,242.72,82.51,75,690777,893231
f0:91:27:6b:7a:0a,8376,-28,2847,242.75,82.51,321,691098,893552
f0:91:27:6b:7a:0a,8378,-28,2848,242.72,82.51,161,691259,893713
f0:91:27:6b:7a:0a,8379,-30,2849,242.66,82.51,85,691344,893798
f0:91:27:6b:7a:0a,8380,-33,2850,242.60,82.51,76,691420,893874
f0:91:27:6b:7a:0a,8381,-28,2851,242.55,82.51,83,691503,893957
f0:91:27:6b:7a:0a,8382,-29,2852,242.49,82.51,83,691586,894040
f0:91:27:6b:7a:0a,8383,-33,2853,242.43,82.51,75,691661,894115
f0:91:27:6b:7a:0a,8388,-27,2854,242.49,82.51,409,692070,894524
f0:91:27:6b:7a:0a,8389,-31,2855,242.43,82.51,79,692149,894603
f0:91:27:6b:7a:0a,8390,-28,2856,242.38,82.51,76,692225,894679
f0:91:27:6b:7a:0a,8393,-28,2857,242.37,82.50,239,692464,894918
f0:91:27:6b:7a:0a,8395,-27,2858,242.34,82.50,156,692620,895074
f0:91:27:6b:7a:0a,8396,-33,2859,242.29,82.50,82,692702,895156
f0:91:27:6b:7a:0a,8403,-28,2860,242.40,82.50,556,693258,895712
f0:91:27:6b:7a:0a,8404,-29,2861,242.34,82.50,76,693334,895788
f0:91:27:6b:7a:0a,8410,-29,2862,242.42,82.50,485,693819,896273
f0:91:27:6b:7a:0a,8449,-30,2863,243.43,82.49,3127,696946,899400
f0:91:27:6b:7a:0a,8456,-28,2864,243.54,82.48,547,697493,899947
f0:91:27:6b:7a:0a,8458,-33,2865,243.51,82.48,159,697652,900106
f0:91:27:6b:7a:0a,8459,-28,2866,243.45,82.48,81,697733,900187
f0:91:27:6b:7a:0a,8467,-30,2867,243.59,82.48,643,698376,900830
f0:91:27:6b:7a:0a,8468,-33,2868,243.53,82.48,78,698454,900908
f0:91:27:6b:7a:0a,8469,-28,2869,243.48,82.48,80,698534,900988
f0:91:27:6b:7a:0a,8470,-30,2870,243.42,82.48,84,698618,901072
f0:91:27:6b:7a:0a,8485,-28,2871,243.75,82.48,1188,699806,902260
f0:91:27:6b:7a:0a,8487,-29,2872,243.72,82.47,153,699959,902413
f0:91:27:6b:7a:0a,8488,-31,2873,243.66,82.47,80,700039,902493
f0:91:27:6b:7a:0a,8498,-28,2874,243.86,82.47,801,700840,903294
f0:91:27:6b:7a:0a,8501,-29,2875,243.86,82.47,255,701095,903549
f0:91:27:6b:7a:0a,8515,-28,2876,244.16,82.47,1114,702209,904663
f0:91:27:6b:7a:0a,8519,-30,2877,244.19,82.47,326,702535,904989
f0:91:27:6b:7a:0a,8520,-30,2878,244.14,82.47,101,702636,905090
f0:91:27:6b:7a:0a,8522,-25,2879,244.11,82.47,168,702804,905258
f0:91:27:6b:7a:0a,8523,-33,2880,244.06,82.47,87,702891,905345
f0:91:27:6b:7a:0a,8524,-28,2881,244.00,82.47,79,702970,905424
f0:91:27:6b:7a:0a,8525,-29,2882,243.94,82.47,78,703048,905502
f0:91:27:6b:7a:0a,8526,-33,2883,243.89,82.47,78,703126,905580
f0:91:27:6b:7a:0a,8528,-28,2884,243.86,82.47,158,703284,905738
f0:91:27:6b:7a:0a,8529,-29,2885,243.80,82.47,77,703361,905815
f0:91:27:6b:7a:0a,8531,-28,2886,243.77,82.47,166,703527,905981
f0:91:27:6b:7a:0a,8532,-27,2887,243.72,82.47,81,703608,906062
f0:91:27:6b:7a:0a,8539,-28,2888,243.82,82.46,541,704149,906603
f0:91:27:6b:7a:0a,8540,-30,2889,243.76,82.46,84,704233,906687
f0:91:27:6b:7a:0a,8541,-33,2890,243.70,82.46,73,704306,906760
f0:91:27:6b:7a:0a,8542,-33,2891,243.65,82.46,79,704385,906839
f0:91:27:6b:7a:0a,8543,-28,2892,243.59,82.46,77,704462,906916
f0:91:27:6b:7a:0a,8546,-30,2893,243.59,82.46,249,704711,907165
f0:91:27:6b:7a:0a,8547,-33,2894,243.54,82.46,84,704795,907249
f0:91:27:6b:7a:0a,8554,-27,2895,243.64,82.46,553,705348,907802
